Sample Name	Protocol REF	Assay Name	Raw Data File	Protocol REF	Derived Data File
R1014B02243	Phenotyping	replicate>block>plot>plant	NA in endpoint	Data Transformation	d_dXJuOlVSR0kvc3R1ZHkvR2FpMTM=_replicate>block>plot>plant.txt
R1014B02244	Phenotyping	replicate>block>plot>plant	NA in endpoint	Data Transformation	d_dXJuOlVSR0kvc3R1ZHkvR2FpMTM=_replicate>block>plot>plant.txt
R1024B01009	Phenotyping	replicate>block>plot>plant	NA in endpoint	Data Transformation	d_dXJuOlVSR0kvc3R1ZHkvR2FpMTM=_replicate>block>plot>plant.txt
R1024B01051	Phenotyping	replicate>block>plot>plant	NA in endpoint	Data Transformation	d_dXJuOlVSR0kvc3R1ZHkvR2FpMTM=_replicate>block>plot>plant.txt
R1024B01055	Phenotyping	replicate>block>plot>plant	NA in endpoint	Data Transformation	d_dXJuOlVSR0kvc3R1ZHkvR2FpMTM=_replicate>block>plot>plant.txt
R1024B01179	Phenotyping	replicate>block>plot>plant	NA in endpoint	Data Transformation	d_dXJuOlVSR0kvc3R1ZHkvR2FpMTM=_replicate>block>plot>plant.txt
R1024B02007	Phenotyping	replicate>block>plot>plant	NA in endpoint	Data Transformation	d_dXJuOlVSR0kvc3R1ZHkvR2FpMTM=_replicate>block>plot>plant.txt
R1024B02019	Phenotyping	replicate>block>plot>plant	NA in endpoint	Data Transformation	d_dXJuOlVSR0kvc3R1ZHkvR2FpMTM=_replicate>block>plot>plant.txt
R1024B02028	Phenotyping	replicate>block>plot>plant	NA in endpoint	Data Transformation	d_dXJuOlVSR0kvc3R1ZHkvR2FpMTM=_replicate>block>plot>plant.txt
R1024B02042	Phenotyping	replicate>block>plot>plant	NA in endpoint	Data Transformation	d_dXJuOlVSR0kvc3R1ZHkvR2FpMTM=_replicate>block>plot>plant.txt
R1024B02049	Phenotyping	replicate>block>plot>plant	NA in endpoint	Data Transformation	d_dXJuOlVSR0kvc3R1ZHkvR2FpMTM=_replicate>block>plot>plant.txt
R1024B02162	Phenotyping	replicate>block>plot>plant	NA in endpoint	Data Transformation	d_dXJuOlVSR0kvc3R1ZHkvR2FpMTM=_replicate>block>plot>plant.txt
R1024B02174	Phenotyping	replicate>block>plot>plant	NA in endpoint	Data Transformation	d_dXJuOlVSR0kvc3R1ZHkvR2FpMTM=_replicate>block>plot>plant.txt
R1024B03049	Phenotyping	replicate>block>plot>plant	NA in endpoint	Data Transformation	d_dXJuOlVSR0kvc3R1ZHkvR2FpMTM=_replicate>block>plot>plant.txt
R1024B03113	Phenotyping	replicate>block>plot>plant	NA in endpoint	Data Transformation	d_dXJuOlVSR0kvc3R1ZHkvR2FpMTM=_replicate>block>plot>plant.txt
R1024B03171	Phenotyping	replicate>block>plot>plant	NA in endpoint	Data Transformation	d_dXJuOlVSR0kvc3R1ZHkvR2FpMTM=_replicate>block>plot>plant.txt
R1024B03229	Phenotyping	replicate>block>plot>plant	NA in endpoint	Data Transformation	d_dXJuOlVSR0kvc3R1ZHkvR2FpMTM=_replicate>block>plot>plant.txt
R1024B03249	Phenotyping	replicate>block>plot>plant	NA in endpoint	Data Transformation	d_dXJuOlVSR0kvc3R1ZHkvR2FpMTM=_replicate>block>plot>plant.txt
