Sample Name	Protocol REF	Assay Name	Raw Data File	Protocol REF	Derived Data File
603	Phenotyping	replicate>block>plot>plant	NA in endpoint	Data Transformation	d_dXJuOlVSR0kvc3R1ZHkvTWFyMTM=_replicate>block>plot>plant.txt
630	Phenotyping	replicate>block>plot>plant	NA in endpoint	Data Transformation	d_dXJuOlVSR0kvc3R1ZHkvTWFyMTM=_replicate>block>plot>plant.txt
635	Phenotyping	replicate>block>plot>plant	NA in endpoint	Data Transformation	d_dXJuOlVSR0kvc3R1ZHkvTWFyMTM=_replicate>block>plot>plant.txt
665	Phenotyping	replicate>block>plot>plant	NA in endpoint	Data Transformation	d_dXJuOlVSR0kvc3R1ZHkvTWFyMTM=_replicate>block>plot>plant.txt
7	Phenotyping	replicate>block>plot>plant	NA in endpoint	Data Transformation	d_dXJuOlVSR0kvc3R1ZHkvTWFyMTM=_replicate>block>plot>plant.txt
727	Phenotyping	replicate>block>plot>plant	NA in endpoint	Data Transformation	d_dXJuOlVSR0kvc3R1ZHkvTWFyMTM=_replicate>block>plot>plant.txt
755	Phenotyping	replicate>block>plot>plant	NA in endpoint	Data Transformation	d_dXJuOlVSR0kvc3R1ZHkvTWFyMTM=_replicate>block>plot>plant.txt
763	Phenotyping	replicate>block>plot>plant	NA in endpoint	Data Transformation	d_dXJuOlVSR0kvc3R1ZHkvTWFyMTM=_replicate>block>plot>plant.txt
774	Phenotyping	replicate>block>plot>plant	NA in endpoint	Data Transformation	d_dXJuOlVSR0kvc3R1ZHkvTWFyMTM=_replicate>block>plot>plant.txt
8	Phenotyping	replicate>block>plot>plant	NA in endpoint	Data Transformation	d_dXJuOlVSR0kvc3R1ZHkvTWFyMTM=_replicate>block>plot>plant.txt
828	Phenotyping	replicate>block>plot>plant	NA in endpoint	Data Transformation	d_dXJuOlVSR0kvc3R1ZHkvTWFyMTM=_replicate>block>plot>plant.txt
865	Phenotyping	replicate>block>plot>plant	NA in endpoint	Data Transformation	d_dXJuOlVSR0kvc3R1ZHkvTWFyMTM=_replicate>block>plot>plant.txt
899	Phenotyping	replicate>block>plot>plant	NA in endpoint	Data Transformation	d_dXJuOlVSR0kvc3R1ZHkvTWFyMTM=_replicate>block>plot>plant.txt
9	Phenotyping	replicate>block>plot>plant	NA in endpoint	Data Transformation	d_dXJuOlVSR0kvc3R1ZHkvTWFyMTM=_replicate>block>plot>plant.txt
906	Phenotyping	replicate>block>plot>plant	NA in endpoint	Data Transformation	d_dXJuOlVSR0kvc3R1ZHkvTWFyMTM=_replicate>block>plot>plant.txt
914	Phenotyping	replicate>block>plot>plant	NA in endpoint	Data Transformation	d_dXJuOlVSR0kvc3R1ZHkvTWFyMTM=_replicate>block>plot>plant.txt
92	Phenotyping	replicate>block>plot>plant	NA in endpoint	Data Transformation	d_dXJuOlVSR0kvc3R1ZHkvTWFyMTM=_replicate>block>plot>plant.txt
983	Phenotyping	replicate>block>plot>plant	NA in endpoint	Data Transformation	d_dXJuOlVSR0kvc3R1ZHkvTWFyMTM=_replicate>block>plot>plant.txt
