Sample Name	Protocol REF	Assay Name	Raw Data File	Protocol REF	Derived Data File
5	Phenotyping	replicate>block>plot>plant	NA in endpoint	Data Transformation	d_dXJuOlVSR0kvc3R1ZHkvRGViMTM=_replicate>block>plot>plant.txt
6	Phenotyping	replicate>block>plot>plant	NA in endpoint	Data Transformation	d_dXJuOlVSR0kvc3R1ZHkvRGViMTM=_replicate>block>plot>plant.txt
7	Phenotyping	replicate>block>plot>plant	NA in endpoint	Data Transformation	d_dXJuOlVSR0kvc3R1ZHkvRGViMTM=_replicate>block>plot>plant.txt
8	Phenotyping	replicate>block>plot>plant	NA in endpoint	Data Transformation	d_dXJuOlVSR0kvc3R1ZHkvRGViMTM=_replicate>block>plot>plant.txt
9	Phenotyping	replicate>block>plot>plant	NA in endpoint	Data Transformation	d_dXJuOlVSR0kvc3R1ZHkvRGViMTM=_replicate>block>plot>plant.txt
WD1008	Phenotyping	replicate>block>plot>plant	NA in endpoint	Data Transformation	d_dXJuOlVSR0kvc3R1ZHkvRGViMTM=_replicate>block>plot>plant.txt
WD1030	Phenotyping	replicate>block>plot>plant	NA in endpoint	Data Transformation	d_dXJuOlVSR0kvc3R1ZHkvRGViMTM=_replicate>block>plot>plant.txt
WD1032	Phenotyping	replicate>block>plot>plant	NA in endpoint	Data Transformation	d_dXJuOlVSR0kvc3R1ZHkvRGViMTM=_replicate>block>plot>plant.txt
WD1055	Phenotyping	replicate>block>plot>plant	NA in endpoint	Data Transformation	d_dXJuOlVSR0kvc3R1ZHkvRGViMTM=_replicate>block>plot>plant.txt
WD1082	Phenotyping	replicate>block>plot>plant	NA in endpoint	Data Transformation	d_dXJuOlVSR0kvc3R1ZHkvRGViMTM=_replicate>block>plot>plant.txt
WD1083	Phenotyping	replicate>block>plot>plant	NA in endpoint	Data Transformation	d_dXJuOlVSR0kvc3R1ZHkvRGViMTM=_replicate>block>plot>plant.txt
WD1094	Phenotyping	replicate>block>plot>plant	NA in endpoint	Data Transformation	d_dXJuOlVSR0kvc3R1ZHkvRGViMTM=_replicate>block>plot>plant.txt
WD1128	Phenotyping	replicate>block>plot>plant	NA in endpoint	Data Transformation	d_dXJuOlVSR0kvc3R1ZHkvRGViMTM=_replicate>block>plot>plant.txt
WD1130	Phenotyping	replicate>block>plot>plant	NA in endpoint	Data Transformation	d_dXJuOlVSR0kvc3R1ZHkvRGViMTM=_replicate>block>plot>plant.txt
WD1184	Phenotyping	replicate>block>plot>plant	NA in endpoint	Data Transformation	d_dXJuOlVSR0kvc3R1ZHkvRGViMTM=_replicate>block>plot>plant.txt
WD1185	Phenotyping	replicate>block>plot>plant	NA in endpoint	Data Transformation	d_dXJuOlVSR0kvc3R1ZHkvRGViMTM=_replicate>block>plot>plant.txt
WD1191	Phenotyping	replicate>block>plot>plant	NA in endpoint	Data Transformation	d_dXJuOlVSR0kvc3R1ZHkvRGViMTM=_replicate>block>plot>plant.txt
WD1192	Phenotyping	replicate>block>plot>plant	NA in endpoint	Data Transformation	d_dXJuOlVSR0kvc3R1ZHkvRGViMTM=_replicate>block>plot>plant.txt
WD1199	Phenotyping	replicate>block>plot>plant	NA in endpoint	Data Transformation	d_dXJuOlVSR0kvc3R1ZHkvRGViMTM=_replicate>block>plot>plant.txt
WD1203	Phenotyping	replicate>block>plot>plant	NA in endpoint	Data Transformation	d_dXJuOlVSR0kvc3R1ZHkvRGViMTM=_replicate>block>plot>plant.txt
WD1205	Phenotyping	replicate>block>plot>plant	NA in endpoint	Data Transformation	d_dXJuOlVSR0kvc3R1ZHkvRGViMTM=_replicate>block>plot>plant.txt
WD1211	Phenotyping	replicate>block>plot>plant	NA in endpoint	Data Transformation	d_dXJuOlVSR0kvc3R1ZHkvRGViMTM=_replicate>block>plot>plant.txt
WD1213	Phenotyping	replicate>block>plot>plant	NA in endpoint	Data Transformation	d_dXJuOlVSR0kvc3R1ZHkvRGViMTM=_replicate>block>plot>plant.txt
WD1233	Phenotyping	replicate>block>plot>plant	NA in endpoint	Data Transformation	d_dXJuOlVSR0kvc3R1ZHkvRGViMTM=_replicate>block>plot>plant.txt
WD1236	Phenotyping	replicate>block>plot>plant	NA in endpoint	Data Transformation	d_dXJuOlVSR0kvc3R1ZHkvRGViMTM=_replicate>block>plot>plant.txt
WD1237	Phenotyping	replicate>block>plot>plant	NA in endpoint	Data Transformation	d_dXJuOlVSR0kvc3R1ZHkvRGViMTM=_replicate>block>plot>plant.txt
WD1239	Phenotyping	replicate>block>plot>plant	NA in endpoint	Data Transformation	d_dXJuOlVSR0kvc3R1ZHkvRGViMTM=_replicate>block>plot>plant.txt
WD1246	Phenotyping	replicate>block>plot>plant	NA in endpoint	Data Transformation	d_dXJuOlVSR0kvc3R1ZHkvRGViMTM=_replicate>block>plot>plant.txt
WD2001	Phenotyping	replicate>block>plot>plant	NA in endpoint	Data Transformation	d_dXJuOlVSR0kvc3R1ZHkvRGViMTM=_replicate>block>plot>plant.txt
WD2025	Phenotyping	replicate>block>plot>plant	NA in endpoint	Data Transformation	d_dXJuOlVSR0kvc3R1ZHkvRGViMTM=_replicate>block>plot>plant.txt
WD2036	Phenotyping	replicate>block>plot>plant	NA in endpoint	Data Transformation	d_dXJuOlVSR0kvc3R1ZHkvRGViMTM=_replicate>block>plot>plant.txt
WD2037	Phenotyping	replicate>block>plot>plant	NA in endpoint	Data Transformation	d_dXJuOlVSR0kvc3R1ZHkvRGViMTM=_replicate>block>plot>plant.txt
WD2042	Phenotyping	replicate>block>plot>plant	NA in endpoint	Data Transformation	d_dXJuOlVSR0kvc3R1ZHkvRGViMTM=_replicate>block>plot>plant.txt
WD2043	Phenotyping	replicate>block>plot>plant	NA in endpoint	Data Transformation	d_dXJuOlVSR0kvc3R1ZHkvRGViMTM=_replicate>block>plot>plant.txt
WD2045	Phenotyping	replicate>block>plot>plant	NA in endpoint	Data Transformation	d_dXJuOlVSR0kvc3R1ZHkvRGViMTM=_replicate>block>plot>plant.txt
WD2046	Phenotyping	replicate>block>plot>plant	NA in endpoint	Data Transformation	d_dXJuOlVSR0kvc3R1ZHkvRGViMTM=_replicate>block>plot>plant.txt
WD2047	Phenotyping	replicate>block>plot>plant	NA in endpoint	Data Transformation	d_dXJuOlVSR0kvc3R1ZHkvRGViMTM=_replicate>block>plot>plant.txt
WD2051	Phenotyping	replicate>block>plot>plant	NA in endpoint	Data Transformation	d_dXJuOlVSR0kvc3R1ZHkvRGViMTM=_replicate>block>plot>plant.txt
WD2052	Phenotyping	replicate>block>plot>plant	NA in endpoint	Data Transformation	d_dXJuOlVSR0kvc3R1ZHkvRGViMTM=_replicate>block>plot>plant.txt
WD2056	Phenotyping	replicate>block>plot>plant	NA in endpoint	Data Transformation	d_dXJuOlVSR0kvc3R1ZHkvRGViMTM=_replicate>block>plot>plant.txt
WD2101	Phenotyping	replicate>block>plot>plant	NA in endpoint	Data Transformation	d_dXJuOlVSR0kvc3R1ZHkvRGViMTM=_replicate>block>plot>plant.txt
WD2102	Phenotyping	replicate>block>plot>plant	NA in endpoint	Data Transformation	d_dXJuOlVSR0kvc3R1ZHkvRGViMTM=_replicate>block>plot>plant.txt
WD2110	Phenotyping	replicate>block>plot>plant	NA in endpoint	Data Transformation	d_dXJuOlVSR0kvc3R1ZHkvRGViMTM=_replicate>block>plot>plant.txt
WD2118	Phenotyping	replicate>block>plot>plant	NA in endpoint	Data Transformation	d_dXJuOlVSR0kvc3R1ZHkvRGViMTM=_replicate>block>plot>plant.txt
WD2122	Phenotyping	replicate>block>plot>plant	NA in endpoint	Data Transformation	d_dXJuOlVSR0kvc3R1ZHkvRGViMTM=_replicate>block>plot>plant.txt
WD2126	Phenotyping	replicate>block>plot>plant	NA in endpoint	Data Transformation	d_dXJuOlVSR0kvc3R1ZHkvRGViMTM=_replicate>block>plot>plant.txt
WD2135	Phenotyping	replicate>block>plot>plant	NA in endpoint	Data Transformation	d_dXJuOlVSR0kvc3R1ZHkvRGViMTM=_replicate>block>plot>plant.txt
WD2137	Phenotyping	replicate>block>plot>plant	NA in endpoint	Data Transformation	d_dXJuOlVSR0kvc3R1ZHkvRGViMTM=_replicate>block>plot>plant.txt
WD2139	Phenotyping	replicate>block>plot>plant	NA in endpoint	Data Transformation	d_dXJuOlVSR0kvc3R1ZHkvRGViMTM=_replicate>block>plot>plant.txt
WD2177	Phenotyping	replicate>block>plot>plant	NA in endpoint	Data Transformation	d_dXJuOlVSR0kvc3R1ZHkvRGViMTM=_replicate>block>plot>plant.txt
WD2186	Phenotyping	replicate>block>plot>plant	NA in endpoint	Data Transformation	d_dXJuOlVSR0kvc3R1ZHkvRGViMTM=_replicate>block>plot>plant.txt
WD2220	Phenotyping	replicate>block>plot>plant	NA in endpoint	Data Transformation	d_dXJuOlVSR0kvc3R1ZHkvRGViMTM=_replicate>block>plot>plant.txt
WD2237	Phenotyping	replicate>block>plot>plant	NA in endpoint	Data Transformation	d_dXJuOlVSR0kvc3R1ZHkvRGViMTM=_replicate>block>plot>plant.txt
WD2248	Phenotyping	replicate>block>plot>plant	NA in endpoint	Data Transformation	d_dXJuOlVSR0kvc3R1ZHkvRGViMTM=_replicate>block>plot>plant.txt
WD3006	Phenotyping	replicate>block>plot>plant	NA in endpoint	Data Transformation	d_dXJuOlVSR0kvc3R1ZHkvRGViMTM=_replicate>block>plot>plant.txt
WD3022	Phenotyping	replicate>block>plot>plant	NA in endpoint	Data Transformation	d_dXJuOlVSR0kvc3R1ZHkvRGViMTM=_replicate>block>plot>plant.txt
WD3032	Phenotyping	replicate>block>plot>plant	NA in endpoint	Data Transformation	d_dXJuOlVSR0kvc3R1ZHkvRGViMTM=_replicate>block>plot>plant.txt
WD3084	Phenotyping	replicate>block>plot>plant	NA in endpoint	Data Transformation	d_dXJuOlVSR0kvc3R1ZHkvRGViMTM=_replicate>block>plot>plant.txt
WD3089	Phenotyping	replicate>block>plot>plant	NA in endpoint	Data Transformation	d_dXJuOlVSR0kvc3R1ZHkvRGViMTM=_replicate>block>plot>plant.txt
WD3093	Phenotyping	replicate>block>plot>plant	NA in endpoint	Data Transformation	d_dXJuOlVSR0kvc3R1ZHkvRGViMTM=_replicate>block>plot>plant.txt
WD3112	Phenotyping	replicate>block>plot>plant	NA in endpoint	Data Transformation	d_dXJuOlVSR0kvc3R1ZHkvRGViMTM=_replicate>block>plot>plant.txt
WD3118	Phenotyping	replicate>block>plot>plant	NA in endpoint	Data Transformation	d_dXJuOlVSR0kvc3R1ZHkvRGViMTM=_replicate>block>plot>plant.txt
WD3138	Phenotyping	replicate>block>plot>plant	NA in endpoint	Data Transformation	d_dXJuOlVSR0kvc3R1ZHkvRGViMTM=_replicate>block>plot>plant.txt
WD3148	Phenotyping	replicate>block>plot>plant	NA in endpoint	Data Transformation	d_dXJuOlVSR0kvc3R1ZHkvRGViMTM=_replicate>block>plot>plant.txt
WD3157	Phenotyping	replicate>block>plot>plant	NA in endpoint	Data Transformation	d_dXJuOlVSR0kvc3R1ZHkvRGViMTM=_replicate>block>plot>plant.txt
WD3172	Phenotyping	replicate>block>plot>plant	NA in endpoint	Data Transformation	d_dXJuOlVSR0kvc3R1ZHkvRGViMTM=_replicate>block>plot>plant.txt
WD3182	Phenotyping	replicate>block>plot>plant	NA in endpoint	Data Transformation	d_dXJuOlVSR0kvc3R1ZHkvRGViMTM=_replicate>block>plot>plant.txt
WD3216	Phenotyping	replicate>block>plot>plant	NA in endpoint	Data Transformation	d_dXJuOlVSR0kvc3R1ZHkvRGViMTM=_replicate>block>plot>plant.txt
WD3220	Phenotyping	replicate>block>plot>plant	NA in endpoint	Data Transformation	d_dXJuOlVSR0kvc3R1ZHkvRGViMTM=_replicate>block>plot>plant.txt
WD3226	Phenotyping	replicate>block>plot>plant	NA in endpoint	Data Transformation	d_dXJuOlVSR0kvc3R1ZHkvRGViMTM=_replicate>block>plot>plant.txt
WD3234	Phenotyping	replicate>block>plot>plant	NA in endpoint	Data Transformation	d_dXJuOlVSR0kvc3R1ZHkvRGViMTM=_replicate>block>plot>plant.txt
WD3237	Phenotyping	replicate>block>plot>plant	NA in endpoint	Data Transformation	d_dXJuOlVSR0kvc3R1ZHkvRGViMTM=_replicate>block>plot>plant.txt
