Sample Name	Protocol REF	Assay Name	Raw Data File	Protocol REF	Derived Data File
3194water_regimewatered	Phenotyping	replicate>block>plot>plant	NA in endpoint	Data Transformation	d_dXJuOlVSR0kvc3R1ZHkvTXVyMTM=_replicate>block>plot>plant.txt
3204water_regimewatered	Phenotyping	replicate>block>plot>plant	NA in endpoint	Data Transformation	d_dXJuOlVSR0kvc3R1ZHkvTXVyMTM=_replicate>block>plot>plant.txt
3244water_regimerainfed	Phenotyping	replicate>block>plot>plant	NA in endpoint	Data Transformation	d_dXJuOlVSR0kvc3R1ZHkvTXVyMTM=_replicate>block>plot>plant.txt
3249water_regimewatered	Phenotyping	replicate>block>plot>plant	NA in endpoint	Data Transformation	d_dXJuOlVSR0kvc3R1ZHkvTXVyMTM=_replicate>block>plot>plant.txt
4	Phenotyping	replicate>block>plot>plant	NA in endpoint	Data Transformation	d_dXJuOlVSR0kvc3R1ZHkvTXVyMTM=_replicate>block>plot>plant.txt
400615	Phenotyping	replicate>block>plot>plant	NA in endpoint	Data Transformation	d_dXJuOlVSR0kvc3R1ZHkvTXVyMTM=_replicate>block>plot>plant.txt
400620	Phenotyping	replicate>block>plot>plant	NA in endpoint	Data Transformation	d_dXJuOlVSR0kvc3R1ZHkvTXVyMTM=_replicate>block>plot>plant.txt
400638	Phenotyping	replicate>block>plot>plant	NA in endpoint	Data Transformation	d_dXJuOlVSR0kvc3R1ZHkvTXVyMTM=_replicate>block>plot>plant.txt
400641	Phenotyping	replicate>block>plot>plant	NA in endpoint	Data Transformation	d_dXJuOlVSR0kvc3R1ZHkvTXVyMTM=_replicate>block>plot>plant.txt
400706	Phenotyping	replicate>block>plot>plant	NA in endpoint	Data Transformation	d_dXJuOlVSR0kvc3R1ZHkvTXVyMTM=_replicate>block>plot>plant.txt
400713	Phenotyping	replicate>block>plot>plant	NA in endpoint	Data Transformation	d_dXJuOlVSR0kvc3R1ZHkvTXVyMTM=_replicate>block>plot>plant.txt
400727	Phenotyping	replicate>block>plot>plant	NA in endpoint	Data Transformation	d_dXJuOlVSR0kvc3R1ZHkvTXVyMTM=_replicate>block>plot>plant.txt
400728	Phenotyping	replicate>block>plot>plant	NA in endpoint	Data Transformation	d_dXJuOlVSR0kvc3R1ZHkvTXVyMTM=_replicate>block>plot>plant.txt
400735	Phenotyping	replicate>block>plot>plant	NA in endpoint	Data Transformation	d_dXJuOlVSR0kvc3R1ZHkvTXVyMTM=_replicate>block>plot>plant.txt
400736	Phenotyping	replicate>block>plot>plant	NA in endpoint	Data Transformation	d_dXJuOlVSR0kvc3R1ZHkvTXVyMTM=_replicate>block>plot>plant.txt
400744	Phenotyping	replicate>block>plot>plant	NA in endpoint	Data Transformation	d_dXJuOlVSR0kvc3R1ZHkvTXVyMTM=_replicate>block>plot>plant.txt
400752	Phenotyping	replicate>block>plot>plant	NA in endpoint	Data Transformation	d_dXJuOlVSR0kvc3R1ZHkvTXVyMTM=_replicate>block>plot>plant.txt
400754	Phenotyping	replicate>block>plot>plant	NA in endpoint	Data Transformation	d_dXJuOlVSR0kvc3R1ZHkvTXVyMTM=_replicate>block>plot>plant.txt
400755	Phenotyping	replicate>block>plot>plant	NA in endpoint	Data Transformation	d_dXJuOlVSR0kvc3R1ZHkvTXVyMTM=_replicate>block>plot>plant.txt
400764	Phenotyping	replicate>block>plot>plant	NA in endpoint	Data Transformation	d_dXJuOlVSR0kvc3R1ZHkvTXVyMTM=_replicate>block>plot>plant.txt
400765	Phenotyping	replicate>block>plot>plant	NA in endpoint	Data Transformation	d_dXJuOlVSR0kvc3R1ZHkvTXVyMTM=_replicate>block>plot>plant.txt
400796	Phenotyping	replicate>block>plot>plant	NA in endpoint	Data Transformation	d_dXJuOlVSR0kvc3R1ZHkvTXVyMTM=_replicate>block>plot>plant.txt
400820	Phenotyping	replicate>block>plot>plant	NA in endpoint	Data Transformation	d_dXJuOlVSR0kvc3R1ZHkvTXVyMTM=_replicate>block>plot>plant.txt
400924	Phenotyping	replicate>block>plot>plant	NA in endpoint	Data Transformation	d_dXJuOlVSR0kvc3R1ZHkvTXVyMTM=_replicate>block>plot>plant.txt
400982	Phenotyping	replicate>block>plot>plant	NA in endpoint	Data Transformation	d_dXJuOlVSR0kvc3R1ZHkvTXVyMTM=_replicate>block>plot>plant.txt
400989	Phenotyping	replicate>block>plot>plant	NA in endpoint	Data Transformation	d_dXJuOlVSR0kvc3R1ZHkvTXVyMTM=_replicate>block>plot>plant.txt
400993	Phenotyping	replicate>block>plot>plant	NA in endpoint	Data Transformation	d_dXJuOlVSR0kvc3R1ZHkvTXVyMTM=_replicate>block>plot>plant.txt
400995	Phenotyping	replicate>block>plot>plant	NA in endpoint	Data Transformation	d_dXJuOlVSR0kvc3R1ZHkvTXVyMTM=_replicate>block>plot>plant.txt
400999	Phenotyping	replicate>block>plot>plant	NA in endpoint	Data Transformation	d_dXJuOlVSR0kvc3R1ZHkvTXVyMTM=_replicate>block>plot>plant.txt
401014	Phenotyping	replicate>block>plot>plant	NA in endpoint	Data Transformation	d_dXJuOlVSR0kvc3R1ZHkvTXVyMTM=_replicate>block>plot>plant.txt
401020	Phenotyping	replicate>block>plot>plant	NA in endpoint	Data Transformation	d_dXJuOlVSR0kvc3R1ZHkvTXVyMTM=_replicate>block>plot>plant.txt
401021	Phenotyping	replicate>block>plot>plant	NA in endpoint	Data Transformation	d_dXJuOlVSR0kvc3R1ZHkvTXVyMTM=_replicate>block>plot>plant.txt
402105	Phenotyping	replicate>block>plot>plant	NA in endpoint	Data Transformation	d_dXJuOlVSR0kvc3R1ZHkvTXVyMTM=_replicate>block>plot>plant.txt
402120	Phenotyping	replicate>block>plot>plant	NA in endpoint	Data Transformation	d_dXJuOlVSR0kvc3R1ZHkvTXVyMTM=_replicate>block>plot>plant.txt
402132	Phenotyping	replicate>block>plot>plant	NA in endpoint	Data Transformation	d_dXJuOlVSR0kvc3R1ZHkvTXVyMTM=_replicate>block>plot>plant.txt
402134	Phenotyping	replicate>block>plot>plant	NA in endpoint	Data Transformation	d_dXJuOlVSR0kvc3R1ZHkvTXVyMTM=_replicate>block>plot>plant.txt
402135	Phenotyping	replicate>block>plot>plant	NA in endpoint	Data Transformation	d_dXJuOlVSR0kvc3R1ZHkvTXVyMTM=_replicate>block>plot>plant.txt
402153	Phenotyping	replicate>block>plot>plant	NA in endpoint	Data Transformation	d_dXJuOlVSR0kvc3R1ZHkvTXVyMTM=_replicate>block>plot>plant.txt
402156	Phenotyping	replicate>block>plot>plant	NA in endpoint	Data Transformation	d_dXJuOlVSR0kvc3R1ZHkvTXVyMTM=_replicate>block>plot>plant.txt
402193	Phenotyping	replicate>block>plot>plant	NA in endpoint	Data Transformation	d_dXJuOlVSR0kvc3R1ZHkvTXVyMTM=_replicate>block>plot>plant.txt
402244	Phenotyping	replicate>block>plot>plant	NA in endpoint	Data Transformation	d_dXJuOlVSR0kvc3R1ZHkvTXVyMTM=_replicate>block>plot>plant.txt
402259	Phenotyping	replicate>block>plot>plant	NA in endpoint	Data Transformation	d_dXJuOlVSR0kvc3R1ZHkvTXVyMTM=_replicate>block>plot>plant.txt
402309	Phenotyping	replicate>block>plot>plant	NA in endpoint	Data Transformation	d_dXJuOlVSR0kvc3R1ZHkvTXVyMTM=_replicate>block>plot>plant.txt
402368	Phenotyping	replicate>block>plot>plant	NA in endpoint	Data Transformation	d_dXJuOlVSR0kvc3R1ZHkvTXVyMTM=_replicate>block>plot>plant.txt
402382	Phenotyping	replicate>block>plot>plant	NA in endpoint	Data Transformation	d_dXJuOlVSR0kvc3R1ZHkvTXVyMTM=_replicate>block>plot>plant.txt
402390	Phenotyping	replicate>block>plot>plant	NA in endpoint	Data Transformation	d_dXJuOlVSR0kvc3R1ZHkvTXVyMTM=_replicate>block>plot>plant.txt
402410	Phenotyping	replicate>block>plot>plant	NA in endpoint	Data Transformation	d_dXJuOlVSR0kvc3R1ZHkvTXVyMTM=_replicate>block>plot>plant.txt
402412	Phenotyping	replicate>block>plot>plant	NA in endpoint	Data Transformation	d_dXJuOlVSR0kvc3R1ZHkvTXVyMTM=_replicate>block>plot>plant.txt
402416	Phenotyping	replicate>block>plot>plant	NA in endpoint	Data Transformation	d_dXJuOlVSR0kvc3R1ZHkvTXVyMTM=_replicate>block>plot>plant.txt
402418	Phenotyping	replicate>block>plot>plant	NA in endpoint	Data Transformation	d_dXJuOlVSR0kvc3R1ZHkvTXVyMTM=_replicate>block>plot>plant.txt
402432	Phenotyping	replicate>block>plot>plant	NA in endpoint	Data Transformation	d_dXJuOlVSR0kvc3R1ZHkvTXVyMTM=_replicate>block>plot>plant.txt
402437	Phenotyping	replicate>block>plot>plant	NA in endpoint	Data Transformation	d_dXJuOlVSR0kvc3R1ZHkvTXVyMTM=_replicate>block>plot>plant.txt
402453	Phenotyping	replicate>block>plot>plant	NA in endpoint	Data Transformation	d_dXJuOlVSR0kvc3R1ZHkvTXVyMTM=_replicate>block>plot>plant.txt
402459	Phenotyping	replicate>block>plot>plant	NA in endpoint	Data Transformation	d_dXJuOlVSR0kvc3R1ZHkvTXVyMTM=_replicate>block>plot>plant.txt
402465	Phenotyping	replicate>block>plot>plant	NA in endpoint	Data Transformation	d_dXJuOlVSR0kvc3R1ZHkvTXVyMTM=_replicate>block>plot>plant.txt
402489	Phenotyping	replicate>block>plot>plant	NA in endpoint	Data Transformation	d_dXJuOlVSR0kvc3R1ZHkvTXVyMTM=_replicate>block>plot>plant.txt
402531	Phenotyping	replicate>block>plot>plant	NA in endpoint	Data Transformation	d_dXJuOlVSR0kvc3R1ZHkvTXVyMTM=_replicate>block>plot>plant.txt
402534	Phenotyping	replicate>block>plot>plant	NA in endpoint	Data Transformation	d_dXJuOlVSR0kvc3R1ZHkvTXVyMTM=_replicate>block>plot>plant.txt
402546	Phenotyping	replicate>block>plot>plant	NA in endpoint	Data Transformation	d_dXJuOlVSR0kvc3R1ZHkvTXVyMTM=_replicate>block>plot>plant.txt
402553	Phenotyping	replicate>block>plot>plant	NA in endpoint	Data Transformation	d_dXJuOlVSR0kvc3R1ZHkvTXVyMTM=_replicate>block>plot>plant.txt
402572	Phenotyping	replicate>block>plot>plant	NA in endpoint	Data Transformation	d_dXJuOlVSR0kvc3R1ZHkvTXVyMTM=_replicate>block>plot>plant.txt
402662	Phenotyping	replicate>block>plot>plant	NA in endpoint	Data Transformation	d_dXJuOlVSR0kvc3R1ZHkvTXVyMTM=_replicate>block>plot>plant.txt
402678	Phenotyping	replicate>block>plot>plant	NA in endpoint	Data Transformation	d_dXJuOlVSR0kvc3R1ZHkvTXVyMTM=_replicate>block>plot>plant.txt
402690	Phenotyping	replicate>block>plot>plant	NA in endpoint	Data Transformation	d_dXJuOlVSR0kvc3R1ZHkvTXVyMTM=_replicate>block>plot>plant.txt
402695	Phenotyping	replicate>block>plot>plant	NA in endpoint	Data Transformation	d_dXJuOlVSR0kvc3R1ZHkvTXVyMTM=_replicate>block>plot>plant.txt
402764	Phenotyping	replicate>block>plot>plant	NA in endpoint	Data Transformation	d_dXJuOlVSR0kvc3R1ZHkvTXVyMTM=_replicate>block>plot>plant.txt
402820	Phenotyping	replicate>block>plot>plant	NA in endpoint	Data Transformation	d_dXJuOlVSR0kvc3R1ZHkvTXVyMTM=_replicate>block>plot>plant.txt
402824	Phenotyping	replicate>block>plot>plant	NA in endpoint	Data Transformation	d_dXJuOlVSR0kvc3R1ZHkvTXVyMTM=_replicate>block>plot>plant.txt
402825	Phenotyping	replicate>block>plot>plant	NA in endpoint	Data Transformation	d_dXJuOlVSR0kvc3R1ZHkvTXVyMTM=_replicate>block>plot>plant.txt
402828	Phenotyping	replicate>block>plot>plant	NA in endpoint	Data Transformation	d_dXJuOlVSR0kvc3R1ZHkvTXVyMTM=_replicate>block>plot>plant.txt
402831	Phenotyping	replicate>block>plot>plant	NA in endpoint	Data Transformation	d_dXJuOlVSR0kvc3R1ZHkvTXVyMTM=_replicate>block>plot>plant.txt
402833	Phenotyping	replicate>block>plot>plant	NA in endpoint	Data Transformation	d_dXJuOlVSR0kvc3R1ZHkvTXVyMTM=_replicate>block>plot>plant.txt
402834	Phenotyping	replicate>block>plot>plant	NA in endpoint	Data Transformation	d_dXJuOlVSR0kvc3R1ZHkvTXVyMTM=_replicate>block>plot>plant.txt
402856	Phenotyping	replicate>block>plot>plant	NA in endpoint	Data Transformation	d_dXJuOlVSR0kvc3R1ZHkvTXVyMTM=_replicate>block>plot>plant.txt
5	Phenotyping	replicate>block>plot>plant	NA in endpoint	Data Transformation	d_dXJuOlVSR0kvc3R1ZHkvTXVyMTM=_replicate>block>plot>plant.txt
6	Phenotyping	replicate>block>plot>plant	NA in endpoint	Data Transformation	d_dXJuOlVSR0kvc3R1ZHkvTXVyMTM=_replicate>block>plot>plant.txt
7	Phenotyping	replicate>block>plot>plant	NA in endpoint	Data Transformation	d_dXJuOlVSR0kvc3R1ZHkvTXVyMTM=_replicate>block>plot>plant.txt
8	Phenotyping	replicate>block>plot>plant	NA in endpoint	Data Transformation	d_dXJuOlVSR0kvc3R1ZHkvTXVyMTM=_replicate>block>plot>plant.txt
9	Phenotyping	replicate>block>plot>plant	NA in endpoint	Data Transformation	d_dXJuOlVSR0kvc3R1ZHkvTXVyMTM=_replicate>block>plot>plant.txt
